code,description,type
Y431,Antineoplastic Antimetabolites,ICD-10
Y432,Antineoplastic Natural Products,ICD-10
Y433,Other Antineoplastic Drugs,ICD-10
Z292,Other Prophylactic Chemotherapy,ICD-10
Z510,Radiotherapy Session,ICD-10
Z511,Chemotherapy Session For Neoplasm,ICD-10
Z512,Other Chemotherapy,ICD-10
B022,"Destruction Of Pituitary Gland,Implantation Of Radioactive Substance Into Pituitary Gland",OPCS-4
C242,"Operations On Lacrimal Gland,Radiotherapy To Lacrimal Gland",OPCS-4
C823,"Destruction Of Lesion Of Retina,External Beam Radiotherapy To Lesion Of Retina",OPCS-4
J123,"Other Therapeutic Percutaneous Operations On Liver,Selective Internal Radiotherapy With Microspheres To Lesion",OPCS-4
M706,"Other Operations On Outlet Of Male Bladder,Radioactive Seed Implantation Into Prostate",OPCS-4
M712,"Other Operations On Prostate,Implantation Of Radioactive Substance Into Prostate",OPCS-4
P064,"Extirpation Of Lesion Of Vulva,Implantation Of Radioactive Substance Into Vulva",OPCS-4
P205,"Extirpation Of Lesion Of Vagina,Implantation Of Radioactive Substance Into Vagina",OPCS-4
Q151,"Introduction Of Other Substance Into Uterine Cavity,Introduction Of Radioactive Substance Into Uterine Cavity",OPCS-4
T133,"Introduction Of Substance Into Pleural Cavity,Introduction Of Cytotoxic Substance Into Pleural Cavity",OPCS-4
T481,"Other Operations On Peritoneum,Introduction Of Radioactive Substance Into Peritoneal Cavity",OPCS-4
T482,"Other Operations On Peritoneum,Introduction Of Cytotoxic Substance Into Peritoneal Cavity",OPCS-4
X352,"Other Intravenous Injection,Intravenous Chemotherapy",OPCS-4
X373,"Intramuscular Injection,Intramuscular Chemotherapy",OPCS-4
X384,"Subcutaneous Injection,Subcutaneous Chemotherapy",OPCS-4
X651,"Radiotherapy Delivery,Delivery Of A Fraction Of Total Body Irradiation",OPCS-4
X652,"Radiotherapy Delivery,Delivery Of A Fraction Of Intracavitary Radiotherapy",OPCS-4
X653,"Radiotherapy Delivery,Delivery Of A Fraction Of Interstitial Radiotherapy",OPCS-4
X654,"Radiotherapy Delivery,Delivery Of A Fraction Of External Beam Radiotherapy Nec",OPCS-4
X655,"Radiotherapy Delivery,Oral Delivery Of Radiotherapy For Thyroid Ablation",OPCS-4
X656,"Radiotherapy Delivery,Delivery Of A Fraction Of Intraluminal Brachytherapy",OPCS-4
X658,"Radiotherapy Delivery,Other Specified",OPCS-4
X659,"Radiotherapy Delivery,Unspecified",OPCS-4
X671,"Preparation For External Beam Radiotherapy,Preparation For Intensity Modulated Radiation Therapy",OPCS-4
X672,"Preparation For External Beam Radiotherapy,Preparation For Total Body Irradiation",OPCS-4
X673,"Preparation For External Beam Radiotherapy,Preparation For Hemi Body Irradiation",OPCS-4
X674,"Preparation For External Beam Radiotherapy,Preparation For Simple Radiotherapy Imaging And Dosimetry",OPCS-4
X675,"Preparation For External Beam Radiotherapy,Preparation For Simple Radioth Imaging Simple Calculation",OPCS-4
X676,"Preparation For External Beam Radiotherapy,Preparation For Superficial Radiotherapy Simple Calculation",OPCS-4
X677,"Preparation For External Beam Radiotherapy,Preparation For Complex Conformal Radiotherapy",OPCS-4
X678,"Preparation For External Beam Radiotherapy,Other Specified",OPCS-4
X679,"Preparation For External Beam Radiotherapy,Unspecified",OPCS-4
X721,"Delivery Of Chemotherapy For Neoplasm,Del. Of Complex Chemo./Neoplasm/Prolonged Infusional Treat.",OPCS-4
X722,"Delivery Of Chemotherapy For Neoplasm,Del. Of Complex Parental Chemo./Neoplasm First Attendance",OPCS-4
X723,"Delivery Of Chemotherapy For Neoplasm,Del. Of Simple Parental Chemo./Neoplasm First Attendance",OPCS-4
X724,"Delivery Of Chemotherapy For Neoplasm,Del. Of Subsequent Element Of Cycle Of Chemo. For Neoplasm",OPCS-4
X728,"Delivery Of Chemotherapy For Neoplasm,Other Specified",OPCS-4
X729,"Delivery Of Chemotherapy For Neoplasm,Unspecified",OPCS-4
X731,"Delivery Of Oral Chemotherapy For Neoplasm,Delivery Of Exclusively Oral Chemotherapy For Neoplasm",OPCS-4
X738,"Delivery Of Oral Chemotherapy For Neoplasm,Other Specified",OPCS-4
X739,"Delivery Of Oral Chemotherapy For Neoplasm,Unspecified",OPCS-4
Y351,"Introduction Of Removable Radioactive Material Into Org,Introduction Of Radioactive Caesium Into Organ Noc",OPCS-4
Y352,"Introduction Of Removable Radioactive Material Into Org,Introduction Of Iridium Wire Into Organ Noc",OPCS-4
Y353,"Introduction Of Removable Radioactive Material Into Org,Introduction Of Radium Into Organ Noc",OPCS-4
Y354,"Introduction Of Removable Radioactive Material Into Org,Introduction Of Radioactive Substance Organ Brachytherap Noc",OPCS-4
Y358,"Introduction Of Removable Radioactive Material Into Org,Other Specified",OPCS-4
Y359,"Introduction Of Removable Radioactive Material Into Org,Unspecified",OPCS-4
Y363,"Introduction Of Non-Removable Material Into Organ Noc,Radioactive Seed Implantation Noc",OPCS-4
Y364,"Introduction Of Non-Removable Material Into Organ Noc,Introduction Non-Rem Radioact Substance Organ For Brach Noc",OPCS-4
Y911,"External Beam Radiotherapy,Megavoltage Treatment For Complex Radiotherapy",OPCS-4
Y912,"External Beam Radiotherapy,Megavoltage Treatment For Simple Radiotherapy",OPCS-4
Y913,"External Beam Radiotherapy,Superficial Or Orthovoltage Treatment For Radiotherapy",OPCS-4
Y914,"External Beam Radiotherapy,Megavoltage Treatment For Adaptive Radiotherapy",OPCS-4
Y918,"External Beam Radiotherapy,Other Specified",OPCS-4
Y919,"External Beam Radiotherapy,Unspecified",OPCS-4
Y921,"Support For Preparation For Radiotherapy,Technical Support For Preparation For Radiotherapy",OPCS-4
Y928,"Support For Preparation For Radiotherapy,Other Specified",OPCS-4
Y929,"Support For Preparation For Radiotherapy,Unspecified",OPCS-4
428416002,Radiotherapy To Neck (Procedure),SNOMED-CT
228715004,Making Of Bite Block For Radiotherapy (Procedure),SNOMED-CT
722480002,Chemotherapy Started (Situation),SNOMED-CT
169357002,Radiotherapy: Infiltrate Tissue (Regime/Therapy),SNOMED-CT
169361008,Radiotherapy: Seeds Into Brain (Regime/Therapy),SNOMED-CT
292220002,Mitomycin Adverse Reaction (Disorder),SNOMED-CT
584221000000105,Introduction Of Removable Radioactive Material Into Organ Noc (Procedure),SNOMED-CT
46044009,Megavoltage Radiation Therapy (Procedure),SNOMED-CT
292208005,Estramustine Adverse Reaction (Disorder),SNOMED-CT
80347004,Teleradiotherapy Neutrons (Procedure),SNOMED-CT
395074007,Selectron Therapy (Procedure),SNOMED-CT
169402000,Radiochemotherapy: Local Artery (Regime/Therapy),SNOMED-CT
169394006,Afterload Radiotherapy Of Oropharyngeal Cavity (Procedure),SNOMED-CT
429685005,Radiotherapy By Body Site (Procedure),SNOMED-CT
399042005,Chemotherapy Cycle (Procedure),SNOMED-CT
236231000000101,Delivery Of A Fraction Of Intracavitary Radiotherapy (Procedure),SNOMED-CT
379641000000109,Preparation For Brachytherapy (Procedure),SNOMED-CT
228677009,Cesium 137 Brachytherapy (Regime/Therapy),SNOMED-CT
169331000,Combined Radiotherapy (Procedure),SNOMED-CT
228700000,Iodine 131 Meta-Iodobenzylguanidine Therapy (Regime/Therapy),SNOMED-CT
292235001,Etoposide Adverse Reaction (Disorder),SNOMED-CT
232681000000103,Chemotherapy Delivery (Procedure),SNOMED-CT
231737005,Radiotherapy To Ciliary Body (Procedure),SNOMED-CT
228696008,Yttrium 90 Brachytherapy (Regime/Therapy),SNOMED-CT
312235007,Radiolabeled Antibody Therapy (Procedure),SNOMED-CT
312248006,Heavy Ion Teletherapy (Procedure),SNOMED-CT
428923005,Radiotherapy To Breast (Procedure),SNOMED-CT
292204007,Cyclophosphamide Adverse Reaction (Disorder),SNOMED-CT
229556008,Pulsed Electromagnetic Energy Therapy (Regime/Therapy),SNOMED-CT
829591000000101,Neoadjuvant Chemotherapy (Procedure),SNOMED-CT
228675001,Deuterium On Tritium Neutron Teletherapy (Procedure),SNOMED-CT
228693000,Ruthenium 106 Brachytherapy (Regime/Therapy),SNOMED-CT
395075008,Iridium Wire Therapy (Procedure),SNOMED-CT
169347003,Combined Internal Radiotherapy (Regime/Therapy),SNOMED-CT
26543004,Poisoning Caused By Daunorubicin (Disorder),SNOMED-CT
442429002,Percutaneous Radiofrequency Ablation Of Lesion Of Bone (Procedure),SNOMED-CT
228687008,Selectron Brachytherapy (Regime/Therapy),SNOMED-CT
183469007,Radiotherapy Emergency Hospital Admission (Procedure),SNOMED-CT
292252002,Vincristine Adverse Reaction (Disorder),SNOMED-CT
380101000000100,Introduction Of Radioactive Substance Into Organ For Brachytherapy Noc (Procedure),SNOMED-CT
228681009,Cobalt 60 Brachytherapy (Procedure),SNOMED-CT
379601000000106,Preparation For Intensity Modulated Radiation Therapy (Procedure),SNOMED-CT
379541000000105,Preparation For External Beam Radiotherapy (Procedure),SNOMED-CT
228718002,Making Of Docking Unit For Radiotherapy (Procedure),SNOMED-CT
228717007,Making Of Cut-Out For Radiotherapy (Procedure),SNOMED-CT
235541004,Bile Duct Endoluminal Radiotherapy (Procedure),SNOMED-CT
292203001,Chlorambucil Adverse Reaction (Disorder),SNOMED-CT
169359004,Internal Radiotherapy - Permanent Seeds (Regime/Therapy),SNOMED-CT
292217005,Dactinomycin Adverse Reaction (Disorder),SNOMED-CT
379591000000100,Preparation For Hemi Body Irradiation (Procedure),SNOMED-CT
292234002,Fluorouracil Adverse Reaction (Disorder),SNOMED-CT
265760000,Intravenous Chemotherapy (Procedure),SNOMED-CT
895121000000103,Hypofractionated Stereotactic Radiotherapy Using Megavoltage Radiation (Procedure),SNOMED-CT
228689006,Gold 198 Brachytherapy (Regime/Therapy),SNOMED-CT
380061000000102,Technical Support For Preparation For Radiotherapy (Procedure),SNOMED-CT
191247005,Aplastic Anemia Caused By Radiation (Disorder),SNOMED-CT
395096001,Stereotactic Radiotherapy (Procedure),SNOMED-CT
171952002,Implantation Of Radioactive Substance Into Pituitary Gland (Procedure),SNOMED-CT
185274003,Seen In Radiotherapy Clinic (Finding),SNOMED-CT
77613002,Teleradiotherapy With Iodine-125 (Regime/Therapy),SNOMED-CT
238051000000104,Delivery Of A Fraction Of Simple Radiotherapy On A Megavoltage Machine (Procedure),SNOMED-CT
314604005,Palliative Course Of Deep X-Ray Therapy (Procedure),SNOMED-CT
427118006,Endoscopic Radiofrequency Ablation Of Lesion Of Prostate (Procedure),SNOMED-CT
228688003,Californium 252 Brachytherapy (Regime/Therapy),SNOMED-CT
228705005,Radiotherapy Planning Using A Simulator (Procedure),SNOMED-CT
228690002,Iodine 125 Brachytherapy (Regime/Therapy),SNOMED-CT
53721003,Bolus Design And Fabrication (Procedure),SNOMED-CT
169307005,Fast-Electron Therapy (Procedure),SNOMED-CT
425767004,Implantation Of Radioactive Seed Into Prostate (Procedure),SNOMED-CT
168519005,Purpose Of Radiotherapy (Procedure),SNOMED-CT
379681000000101,Preparation For Intracavitary Brachytherapy (Procedure),SNOMED-CT
169341002,Thyroid Gland Ablation - Irradiation (Regime/Therapy),SNOMED-CT
113117004,Teleradiotherapy Particulate Radiation (Procedure),SNOMED-CT
183649005,Combined Therapy Follow-Up (Procedure),SNOMED-CT
228723002,Calculation Of Teletherapy (Procedure),SNOMED-CT
313092005,Electromagnetic Energy Therapy (Regime/Therapy),SNOMED-CT
169400008,Radiochemotherapy Via Intravenous Route (Procedure),SNOMED-CT
228720004,Making Of Shielding Block For Radiotherapy (Procedure),SNOMED-CT
428829005,Radiotherapy To Pelvis (Procedure),SNOMED-CT
5304008,"Deep Radiation Therapy, 200-300 Kvp (Procedure)",SNOMED-CT
169354009,Radiotherapy: Endolymphatic Infusion (Regime/Therapy),SNOMED-CT
292207000,Melphalan Adverse Reaction (Disorder),SNOMED-CT
384692006,Intracavitary Brachytherapy (Regime/Therapy),SNOMED-CT
169291001,X-Ray Beam Therapy (Procedure),SNOMED-CT
10611004,Teleradiotherapy Protons (Procedure),SNOMED-CT
228698009,Iodine 131 Therapy (Regime/Therapy),SNOMED-CT
228724008,Calculation Of Teletherapy Parameters (Procedure),SNOMED-CT
380041000000103,Megavoltage Treatment For Complex Radiotherapy (Procedure),SNOMED-CT
169345006,Bone Tumor/Metastasis Irradiation (Regime/Therapy),SNOMED-CT
169342009,Thyroid Tumor/Metastasis Irradiation (Regime/Therapy),SNOMED-CT
380021000000105,Megavoltage Treatment For Adaptive Radiotherapy (Procedure),SNOMED-CT
24242005,Cobalt-60 Therapy (Procedure),SNOMED-CT
292240009,Procarbazine Adverse Reaction (Disorder),SNOMED-CT
33195004,Teleradiotherapy Procedure (Procedure),SNOMED-CT
38104006,Teleradiotherapy By Linear Accelerator (Procedure),SNOMED-CT
231711000000108,Radiotherapy Delivery (Procedure),SNOMED-CT
413147004,Intramuscular Injection Of Methylprednisolone (Procedure),SNOMED-CT
583351000000106,Introduction Of Radium Into Organ Noc (Procedure),SNOMED-CT
231568007,Radiotherapy To Lesion Of Medial Canthus (Procedure),SNOMED-CT
228714000,Making Of Beam Direction Shell For Radiotherapy (Procedure),SNOMED-CT
426332009,External Beam Radiotherapy To Lesion Of Retina (Procedure),SNOMED-CT
583341000000108,Introduction Of Iridium Wire Into Organ Noc (Procedure),SNOMED-CT
309700001,Intravenous Injection Of Methotrexate (Procedure),SNOMED-CT
238861000000108,Delivery Of Simple Parenteral Chemotherapy For Neoplasm At First Attendance (Procedure),SNOMED-CT
231981000000103,Radioactive Seed Implantation Noc (Procedure),SNOMED-CT
169321007,Gamma Ray And Intermediate Distance Curietherapy (Procedure),SNOMED-CT
169356006,Radiotherapy: Infuse Organ Cavity (Regime/Therapy),SNOMED-CT
228682002,Cobalt 60 Brachytherapy Manual Loading (Procedure),SNOMED-CT
315601005,Ambulatory Chemotherapy (Regime/Therapy),SNOMED-CT
427661008,Transurethral Radiofrequency Needle Ablation Of Prostate (Procedure),SNOMED-CT
290674009,Daunorubicin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
228703003,Radiotherapy Planning (Procedure),SNOMED-CT
292201004,Thiotepa Adverse Reaction (Disorder),SNOMED-CT
228685000,Gammamed Brachytherapy (Regime/Therapy),SNOMED-CT
169352008,Radiotherapy: Infuse Pleural Cavity (Regime/Therapy),SNOMED-CT
169355005,Radiotherapy: Infuse Urinary Bladder (Regime/Therapy),SNOMED-CT
176609003,Implantation Of Radioactive Substance Into Vulva (Procedure),SNOMED-CT
228664000,Van Der Graaff X-Ray Therapy (Procedure),SNOMED-CT
228666003,Teletherapy With Dual Headed Cobalt Unit (Procedure),SNOMED-CT
292237009,Carboplatin Adverse Reaction (Disorder),SNOMED-CT
228716003,Making Of Compensator For Radiotherapy (Procedure),SNOMED-CT
228662001,Betatron X-Ray Therapy (Procedure),SNOMED-CT
394918006,Iodine Seed Radiotherapy (Regime/Therapy),SNOMED-CT
265761001,Intramuscular Chemotherapy (Procedure),SNOMED-CT
228719005,Making Of Template For Radiotherapy (Procedure),SNOMED-CT
898251000000109,Pulsed Dose Rate Brachytherapy (Procedure),SNOMED-CT
380071000000109,Support For Preparation For Radiotherapy (Procedure),SNOMED-CT
380091000000108,Introduction Of Non-Removable Radioactive Substance Into Organ For Brachytherapy Noc (Procedure),SNOMED-CT
292221003,Plicamycin Adverse Reaction (Disorder),SNOMED-CT
843671000000104,Electrochemotherapy (Procedure),SNOMED-CT
169369005,Radiotherapy: Temporary Abdominal Implant (Regime/Therapy),SNOMED-CT
292212004,Carmustine Adverse Reaction (Disorder),SNOMED-CT
169350000,Radiotherapy: Infuse Skull/Brain (Regime/Therapy),SNOMED-CT
183566003,Referred For Radiotherapy (Finding),SNOMED-CT
394902000,High Dose Brachytherapy (Regime/Therapy),SNOMED-CT
292238004,Cisplatin Adverse Reaction (Disorder),SNOMED-CT
426987001,Percutaneous Radiofrequency Ablation Of Lesion Of Lung (Procedure),SNOMED-CT
182975000,Tuberculosis Chemotherapy (Procedure),SNOMED-CT
169365004,Radiotherapy: Temporary Brain Implant (Regime/Therapy),SNOMED-CT
228722007,Radiotherapy Calculation (Procedure),SNOMED-CT
235331000000103,Delivery Of Oral Chemotherapy For Neoplasm (Regime/Therapy),SNOMED-CT
169403005,Radiochemotherapy: Into Cavity (Regime/Therapy),SNOMED-CT
292196008,Antineoplastic Adverse Reaction (Disorder),SNOMED-CT
292230006,Mercaptopurine Adverse Reaction (Disorder),SNOMED-CT
379571000000104,Preparation For Simple Radiotherapy With Imaging And Simple Calculation (Procedure),SNOMED-CT
63506005,Destruction Of Lesion Of Choroid By Radiation Therapy (Procedure),SNOMED-CT
45643008,Teleradiotherapy Using Electrons (Procedure),SNOMED-CT
290673003,Intentional Daunorubicin Poisoning (Event),SNOMED-CT
312244008,Cobalt 60 Brachytherapy Remote Afterloading (Procedure),SNOMED-CT
228694006,Strontium 90 Brachytherapy (Regime/Therapy),SNOMED-CT
31394004,Light Therapy (Procedure),SNOMED-CT
169396008,Radiomimetic Chemotherapy (Regime/Therapy),SNOMED-CT
216958003,Overdose Of Radiation In Therapy (Event),SNOMED-CT
292239007,Hydroxyurea Adverse Reaction (Disorder),SNOMED-CT
53373004,"Superficial Teletherapy Procedure, Grenz Type (Procedure)",SNOMED-CT
228721000,Making Of Surface Mold For Brachytherapy (Procedure),SNOMED-CT
314605006,Preoperative Course Of Deep X-Ray Therapy (Procedure),SNOMED-CT
292231005,Thioguanine Adverse Reaction (Disorder),SNOMED-CT
394935005,Combined Post-Operative Chemotherapy And Radiotherapy (Procedure),SNOMED-CT
309698005,Continuous Infusion Of Chemotherapy (Procedure),SNOMED-CT
218326006,Adverse Reaction Caused By Antineoplastic Antibiotics (Disorder),SNOMED-CT
228699001,Phosphorus 32 Therapy (Regime/Therapy),SNOMED-CT
228691003,Phosphorus 32 Brachytherapy (Regime/Therapy),SNOMED-CT
314606007,Postoperative Course Of Deep X-Ray Therapy (Procedure),SNOMED-CT
292241008,Razoxane Adverse Reaction (Disorder),SNOMED-CT
228674002,Cyclotron Neutron Teletherapy (Procedure),SNOMED-CT
21372000,Radium Therapy (Regime/Therapy),SNOMED-CT
169346007,Radioactive Drug Therapy (Regime/Therapy),SNOMED-CT
238841000000107,Delivery Of Complex Chemotherapy For Neoplasm Including Prolonged Infusional Treatment At First Attendance (Procedure),SNOMED-CT
183971003,Radiotherapy Treatment Groups (Procedure),SNOMED-CT
169101002,Image: Field Control:radiother (Situation),SNOMED-CT
232051000000102,Introduction Of Radioactive Substance Into Organ For Interstitial Brachytherapy Noc (Procedure),SNOMED-CT
228668002,Teletherapy With Radium Collar (Regime/Therapy),SNOMED-CT
228713006,Radiotherapy Planning Using Mold Room Preparation (Procedure),SNOMED-CT
428412000,Radiotherapy To Head (Procedure),SNOMED-CT
616781000000104,Introduction Of Radioactive Caesium Into Organ Noc (Procedure),SNOMED-CT
429774000,Radiotherapy To Abdomen (Procedure),SNOMED-CT
422181004,Antibiotic Prophylaxis (Procedure),SNOMED-CT
228701001,Strontium 89 Therapy (Regime/Therapy),SNOMED-CT
183372004,Convalescence After Radiotherapy (Finding),SNOMED-CT
169372003,Radiotherapy: Temporary Lymphatic Implant (Regime/Therapy),SNOMED-CT
169301006,High-Energy Beam Therapy (Procedure),SNOMED-CT
169399001,Radiochemotherapy: Oral Route (Regime/Therapy),SNOMED-CT
45747003,Poisoning Caused By Antineoplastic Antibiotic (Disorder),SNOMED-CT
292223000,Mitozantrone Adverse Reaction (Disorder),SNOMED-CT
292227004,Antimetabolite Adverse Reaction (Disorder),SNOMED-CT
228707002,Radiotherapy Planning Using A Simulator X-Ray Film (Procedure),SNOMED-CT
764677008,Selective Internal Radiotherapy Of Liver Using Yttrium (90-Y) Labeled Microspheres (Procedure),SNOMED-CT
292224006,Doxorubicin Adverse Reaction (Disorder),SNOMED-CT
231764006,Radiotherapy To Retina (Procedure),SNOMED-CT
235391000000102,Delivery Of Chemotherapy For Neoplasm (Procedure),SNOMED-CT
239071000000100,Delivery Of Subsequent Element Of Cycle Of Chemotherapy For Neoplasm (Procedure),SNOMED-CT
428624002,Radiotherapy To Chest Wall (Procedure),SNOMED-CT
379581000000102,Preparation For Simple Radiotherapy With Imaging And Dosimetry (Procedure),SNOMED-CT
169398009,Radiochemotherapy: To Stop Spread (Regime/Therapy),SNOMED-CT
52338008,Treatment Planning For Brachytherapy (Procedure),SNOMED-CT
53438000,Radiation Therapy Procedure Or Service (Procedure),SNOMED-CT
53523003,Poisoning Caused By Cactinomycin (Disorder),SNOMED-CT
38443001,Vaginal Implantation Of Radium (Procedure),SNOMED-CT
231585009,Radiotherapy To Lesion Of Lateral Canthus (Procedure),SNOMED-CT
292199001,Busulfan Adverse Reaction (Disorder),SNOMED-CT
169349000,Internal Radiotherapy - Unsealed Source (Regime/Therapy),SNOMED-CT
292218000,Bleomycin Adverse Reaction (Disorder),SNOMED-CT
169343004,Bone Marrow Suppression - Irradiation (Regime/Therapy),SNOMED-CT
176860004,Introduction Of Radioactive Substance Into Uterine Cavity (Procedure),SNOMED-CT
228708007,Radiotherapy Planning Using Diagnostic Radiology (Procedure),SNOMED-CT
711613003,Administration Of Cytotoxic Agent Via Oral Route (Procedure),SNOMED-CT
183503009,Non-Urgent Radiotherapy Admission (Procedure),SNOMED-CT
178020005,Intraperitoneal Administration Of Radioactive Substance (Procedure),SNOMED-CT
266719004,Oral Chemotherapy (Regime/Therapy),SNOMED-CT
231544004,Radiotherapy To Orbital Lesion (Procedure),SNOMED-CT
228725009,Outlining For Radiotherapy Dose Calculation (Procedure),SNOMED-CT
268500004,Prophylactic Chemotherapy (Regime/Therapy),SNOMED-CT
236441000000109,Delivery Of A Fraction Of Radiotherapy On A Superficial Or Orthovoltage Machine (Procedure),SNOMED-CT
716872004,Antineoplastic Chemotherapy Regimen (Regime/Therapy),SNOMED-CT
169340001,Internal Metabolic Radiotherapy (Regime/Therapy),SNOMED-CT
172408001,Radiotherapy Of Corneal Lesion (Procedure),SNOMED-CT
292213009,Lomustine Adverse Reaction (Disorder),SNOMED-CT
426830009,Percutaneous Radiofrequency Ablation Of Lesion Of Liver (Procedure),SNOMED-CT
228673008,Strontium 90 Electron Teletherapy (Procedure),SNOMED-CT
394895009,Postoperative Chemotherapy (Procedure),SNOMED-CT
290672008,Accidental Daunorubicin Poisoning (Event),SNOMED-CT
367336001,Chemotherapy (Procedure),SNOMED-CT
309699002,Intramuscular Injection Of Methotrexate (Procedure),SNOMED-CT
284701000000103,Oral Delivery Of Radiotherapy For Thyroid Ablation (Procedure),SNOMED-CT
169367007,Radiotherapy: Temporary Tongue Implant (Regime/Therapy),SNOMED-CT
169407006,Radiosensitizing Measure (Procedure),SNOMED-CT
228706006,Radiotherapy Planning Using Simulator Fluoroscopy (Procedure),SNOMED-CT
4914002,Treatment Planning For Teletherapy (Procedure),SNOMED-CT
379551000000108,Preparation For Complex Conformal Radiotherapy (Procedure),SNOMED-CT
169409009,Radioprotective Drug (Procedure),SNOMED-CT
390927002,Awaiting Radiotherapy (Situation),SNOMED-CT
169362001,Radiotherapy: Seeds Into Cavity (Regime/Therapy),SNOMED-CT
169371005,Radiotherapy: Temporary Limb Implant (Regime/Therapy),SNOMED-CT
228667007,Stereotactic Cobalt Teletherapy (Procedure),SNOMED-CT
292229001,Methotrexate Adverse Reaction (Disorder),SNOMED-CT
228686004,Microselectron Brachytherapy (Regime/Therapy),SNOMED-CT
300976007,Radiotherapy To Lesion Of Canthus (Procedure),SNOMED-CT
169397004,Radiochemotherapy: Local Infiltration (Regime/Therapy),SNOMED-CT
228702008,Gold 198 Therapy (Regime/Therapy),SNOMED-CT
236251000000108,Preparation For Total Body Irradiation (Procedure),SNOMED-CT
429579007,Radiotherapy To Axilla (Procedure),SNOMED-CT
169360009,Radiotherapy: Seeds Into Hypophysis (Regime/Therapy),SNOMED-CT
267540007,Neutropenia Caused By Irradiation (Disorder),SNOMED-CT
24689001,"Computed Tomography Guidance For Treatment Planning, Teletherapy (Procedure)",SNOMED-CT
169406002,Give Radiosensitizing Drug (Procedure),SNOMED-CT
169351001,Radiotherapy: Infuse Head/Neck (Regime/Therapy),SNOMED-CT
183651009,Chemotherapy Follow-Up (Regime/Therapy),SNOMED-CT
228697004,Yttrium 90 Therapy (Regime/Therapy),SNOMED-CT
271291003,Temporary Implant Radiotherapy (Regime/Therapy),SNOMED-CT
394934009,Combined Pre-Operative Chemotherapy And Radiotherapy (Context-Dependent Category),SNOMED-CT
429057009,Plaque Radiotherapy Of Lesion Of Retina (Procedure),SNOMED-CT
169344005,Polycythemia Irradiation (Regime/Therapy),SNOMED-CT
228729003,Calculation Of Brachytherapy (Procedure),SNOMED-CT
169401007,Radiochemotherapy: For Immunosuppression (Regime/Therapy),SNOMED-CT
379671000000103,Preparation For Interstitial Brachytherapy (Procedure),SNOMED-CT
238831000000103,Delivery Of Exclusively Oral Chemotherapy For Neoplasm (Regime/Therapy),SNOMED-CT
228726005,Calculation Of Radiotherapy Isodose Distribution (Procedure),SNOMED-CT
399315003,Radionuclide Therapy (Procedure),SNOMED-CT
238851000000105,Delivery Of Complex Parenteral Chemotherapy For Neoplasm At First Attendance (Procedure),SNOMED-CT
228692005,Radon 222 Brachytherapy (Regime/Therapy),SNOMED-CT
379561000000106,Preparation For Superficial Radiotherapy With Simple Calculation (Procedure),SNOMED-CT
897661000000105,High Cost Chemotherapy Drugs (Procedure),SNOMED-CT
228676000,Hiletron Neutron Teletherapy (Procedure),SNOMED-CT
171809001,Radiotherapy To Lesion Of Peripheral Nerve (Procedure),SNOMED-CT
228672003,Microtron Electron Teletherapy (Procedure),SNOMED-CT
171765004,Intrathecal Injection Of Chemotherapeutic Agent (Procedure),SNOMED-CT
38183002,Preparation Of Radiation Therapy Aid (Procedure),SNOMED-CT
426697007,Percutaneous Radiofrequency Ablation Of Lesion Of Kidney (Procedure),SNOMED-CT
394894008,Pre-Operative Chemotherapy (Procedure),SNOMED-CT
312649009,Intramuscular Injection Of Betamethasone (Procedure),SNOMED-CT
169370006,Radiotherapy: Temporary Pelvic Implant (Regime/Therapy),SNOMED-CT
169366003,Radiotherapy: Temporary Head/Neck Implant (Regime/Therapy),SNOMED-CT
292233008,Cytarabine Adverse Reaction (Disorder),SNOMED-CT
228663006,Microtron X-Ray Therapy (Procedure),SNOMED-CT
292200003,Treosulfan Adverse Reaction (Disorder),SNOMED-CT
228730008,Calculation Of Radionuclide Therapy (Procedure),SNOMED-CT
312243002,Cesium 137 Brachytherapy Remote Afterloading (Regime/Therapy),SNOMED-CT
265762008,Subcutaneous Chemotherapy (Procedure),SNOMED-CT
228704009,Radiotherapy Planning Using A Free Set Up (Procedure),SNOMED-CT
108290001,Radiation Oncology And/Or Radiotherapy (Procedure),SNOMED-CT
236221000000103,Delivery Of A Fraction Of Total Body Irradiation (Procedure),SNOMED-CT
380031000000107,Megavoltage Treatment For Simple Radiotherapy (Procedure),SNOMED-CT
1064281000000106,Cancer Chemotherapy Management Plan (Record Artifact),SNOMED-CT
228695007,Tantalum 182 Brachytherapy (Regime/Therapy),SNOMED-CT
292209002,Mustine Adverse Reaction (Disorder),SNOMED-CT
429584001,Stereotactic Radiosurgery Of Brain Tissue (Procedure),SNOMED-CT
228684001,Iridium 192 Brachytherapy (Regime/Therapy),SNOMED-CT
309730009,Diagnostic Intravenous Injection Of Camsilon (Procedure),SNOMED-CT
238041000000102,Delivery Of A Fraction Of Interstitial Radiotherapy (Procedure),SNOMED-CT
172286002,Radiotherapy To Lacrimal Gland (Procedure),SNOMED-CT
228727001,Calculation Of Radiotherapy Dose Corrections (Procedure),SNOMED-CT
228671005,Linear Accelerator Electron Teletherapy (Procedure),SNOMED-CT
62867004,Teleradiotherapy With Radioactive Cesium (Regime/Therapy),SNOMED-CT
428831001,Radiotherapy To Perineum (Procedure),SNOMED-CT
