code,description,type
M33,M33 Dermatopolymyositis,ICD10
M34,M34 Systemic Sclerosis,ICD10
M35,M35 Other Systemic Involvement Of Connective Tissue,ICD10
J961,J96.1 Chronic Respiratory Failure,ICD10
J953,J95.3 Chronic Pulmonary Insufficiency Following Surgery,ICD10
J698,J69.8 Pneumonitis Due To Other Solids And Liquids,ICD10
Q336,Q33.6 Hypoplasia And Dysplasia Of Lung,ICD10
B205,B20.5 Hiv Disease Resulting In Other Mycoses,ICD10
T868,T86.8 Failure And Rejection Of Other Transplanted Organs And Tissues,ICD10
J920,J92.0 Pleural Plaque With Presence Of Asbestos,ICD10
J44,J44 Other Chronic Obstructive Pulmonary Disease,ICD10
J62,J62 Pneumoconiosis Due To Dust Containing Silica,ICD10
J63,J63 Pneumoconiosis Due To Other Inorganic Dusts,ICD10
D868,D86.8 Sarcoidosis Of Other And Combined Sites,ICD10
P249,"P24.9 Neonatal Aspiration Syndrome, Unspecified",ICD10
J68,"J68 Respiratory Conditions Due To Inhalation Of Chemicals, Gases, Fumes And Vapours",ICD10
J689,"J68.9 Unspecified Respiratory Condition Due To Chemicals, Gases, Fumes And Vapours",ICD10
P285,P28.5 Respiratory Failure Of Newborn,ICD10
E848,E84.8 Cystic Fibrosis With Other Manifestations,ICD10
J661,J66.1 Flax-Dresser's Disease,ICD10
J66,J66 Airway Disease Due To Specific Organic Dust,ICD10
I269,I26.9 Pulmonary Embolism Without Mention Of Acute Cor Pulmonale,ICD10
O882,O88.2 Obstetric Blood-Clot Embolism,ICD10
233754007,Cerium pneumoconiosis (disorder),SNOMED-CT
196133001,Lung disease with systemic sclerosis (disorder),SNOMED-CT
776981000000103,Cirrhosis associated with cystic fibrosis (disorder),SNOMED-CT
711379004,Interstitial lung disease due to connective tissue disease (disorder),SNOMED-CT
213223003,Mendelson's syndrome as a complication of care (disorder),SNOMED-CT
196135008,Pulmonary amyloidosis (disorder),SNOMED-CT
22607003,Asbestosis (disorder),SNOMED-CT
233675009,Toxic emphysema (disorder),SNOMED-CT
716241000000106,Chronic obstructive pulmonary disease monitoring first letter (procedure),SNOMED-CT
68328006,Centriacinar emphysema (disorder),SNOMED-CT
23315001,Sequoiosis (disorder),SNOMED-CT
425748003,Acute exacerbation of chronic bronchitis (disorder),SNOMED-CT
195953005,Mixed simple and mucopurulent chronic bronchitis (disorder),SNOMED-CT
233769008,Stage 3 pulmonary sarcoidosis (disorder),SNOMED-CT
63480004,Chronic bronchitis (disorder),SNOMED-CT
36696005,Kaolinosis (disorder),SNOMED-CT
196190001,Chronic pulmonary insufficiency following surgery (disorder),SNOMED-CT
88039007,Transplant of lung (procedure),SNOMED-CT
67569000,Bronchopulmonary dysplasia of newborn (disorder),SNOMED-CT
196049002,Chronic pulmonary radiation disease (disorder),SNOMED-CT
293991000000106,Very severe chronic obstructive pulmonary disease (disorder),SNOMED-CT
86092005,Cystic fibrosis with meconium ileus (disorder),SNOMED-CT
783631000000109,General practitioner out of hours service notified of chronic obstructive pulmonary disease care plan (finding),SNOMED-CT
196021009,Acute pneumonitis caused by chemical fumes (disorder),SNOMED-CT
85407005,Pigeon-fanciers' disease (disorder),SNOMED-CT
198901000000105,Multiple chronic obstructive pulmonary disease emergency hospital admissions (finding),SNOMED-CT
187233002,Sarcoidosis of lung with sarcoidosis of lymph nodes (disorder),SNOMED-CT
90117007,Tuberculous fibrosis of lung (disorder),SNOMED-CT
13394002,Suberosis (disorder),SNOMED-CT
195989002,Pituitary snuff-takers' disease (disorder),SNOMED-CT
7063008,Gangrenous pneumonia (disorder),SNOMED-CT
47386001,Mendelson's syndrome resulting from a procedure (disorder),SNOMED-CT
87433001,Pulmonary emphysema (disorder),SNOMED-CT
195951007,Acute exacerbation of chronic obstructive airways disease (disorder),SNOMED-CT
233724002,Toxic diffuse interstitial pulmonary fibrosis (disorder),SNOMED-CT
233725001,Drug-induced diffuse interstitial pulmonary fibrosis (disorder),SNOMED-CT
105977003,Non-infectious pneumonia (disorder),SNOMED-CT
866901000000103,Eosinophilic bronchitis (disorder),SNOMED-CT
195957006,Chronic bullous emphysema (disorder),SNOMED-CT
68333005,Furriers' lung (disorder),SNOMED-CT
86555001,Cystic fibrosis of the lung (disorder),SNOMED-CT
427123006,Interstitial lung disease due to collagen vascular disease (disorder),SNOMED-CT
233661002,Inherited mucociliary clearance defect (disorder),SNOMED-CT
313296004,Mild chronic obstructive pulmonary disease (disorder),SNOMED-CT
25897000,Malt-workers' lung (disorder),SNOMED-CT
62371005,Pulmonary siderosis (disorder),SNOMED-CT
115666004,Animal handlers' lung (disorder),SNOMED-CT
51577008,Wilson-Mikity syndrome (disorder),SNOMED-CT
367542003,Pulmonary eosinophilia (disorder),SNOMED-CT
195984007,Recurrent bronchiectasis (disorder),SNOMED-CT
51615001,Fibrosis of lung (disorder),SNOMED-CT
233700005,Rodent handlers' lung (disorder),SNOMED-CT
44274007,Lymphoid interstitial pneumonia (disorder),SNOMED-CT
820341000000109,Chronic obstructive pulmonary disease rescue pack not indicated (situation),SNOMED-CT
233759002,Mixed mineral dust pneumoconiosis (disorder),SNOMED-CT
29422001,Coal workers' pneumoconiosis (disorder),SNOMED-CT
90610005,Interstitial pulmonary fibrosis of prematurity (disorder),SNOMED-CT
233733000,Toxic pneumonitis (disorder),SNOMED-CT
426705001,Diabetes mellitus co-occurrent and due to cystic fibrosis (disorder),SNOMED-CT
233673002,Drug-induced bronchiolitis obliterans (disorder),SNOMED-CT
195959009,Zonal bullous emphysema (disorder),SNOMED-CT
473202005,Optimization of medication for chronic obstructive lung disease (procedure),SNOMED-CT
790301000000101,Referral to chronic obstructive pulmonary disease community nursing team (procedure),SNOMED-CT
10692761000119108,Asthma-chronic obstructive pulmonary disease overlap syndrome (disorder),SNOMED-CT
196138005,Lung disease with systemic lupus erythematosus (disorder),SNOMED-CT
196001008,Chronic obstructive pulmonary disease with acute lower respiratory infection (disorder),SNOMED-CT
266368002,Post-inflammatory pulmonary fibrosis (disorder),SNOMED-CT
13645005,Chronic obstructive lung disease (disorder),SNOMED-CT
233758005,Mica pneumoconiosis (disorder),SNOMED-CT
716281000000103,Chronic obstructive pulmonary disease monitoring verbal invitation (procedure),SNOMED-CT
195963002,Acute vesicular emphysema (disorder),SNOMED-CT
233633008,Bronchiectasis caused by toxic inhalation (disorder),SNOMED-CT
233694004,Dog house disease (disorder),SNOMED-CT
26427008,Chronic pulmonary histoplasmosis (disorder),SNOMED-CT
1066841000000108,Chronic obstructive pulmonary disease monitoring short message service text message second invitation (procedure),SNOMED-CT
233749003,Complicated pneumoconiosis (disorder),SNOMED-CT
4981000,Panacinar emphysema (disorder),SNOMED-CT
232658009,Double lung transplant (procedure),SNOMED-CT
111292008,Necrotizing sarcoid granulomatosis (disorder),SNOMED-CT
233738009,Radiation-induced fibrous mediastinitis (disorder),SNOMED-CT
235978006,Cystic fibrosis of pancreas (disorder),SNOMED-CT
233692000,Cryptogenic pulmonary eosinophilia (disorder),SNOMED-CT
196027008,Toxic bronchiolitis obliterans (disorder),SNOMED-CT
236302005,Acute interstitial pneumonia (disorder),SNOMED-CT
47515009,Simple silicosis (disorder),SNOMED-CT
276537001,Chronic pulmonary insufficiency of prematurity (disorder),SNOMED-CT
52333004,Mushroom workers' lung (disorder),SNOMED-CT
361195001,Pulmonary fibroplasia (disorder),SNOMED-CT
718241000000107,Issue of chronic obstructive pulmonary disease rescue pack (procedure),SNOMED-CT
195985008,Post-infective bronchiectasis (disorder),SNOMED-CT
69339004,Bird-fanciers' lung (disorder),SNOMED-CT
789661000000102,Preferred place of care for next exacerbation of chronic obstructive pulmonary disease (finding),SNOMED-CT
857811000000102,Chronic obstructive pulmonary disease written self management plan declined (situation),SNOMED-CT
233763009,Silicotuberculosis (disorder),SNOMED-CT
1259003,Schistosis (disorder),SNOMED-CT
233774000,Humidifier fever (disorder),SNOMED-CT
16003001,Giant bullous emphysema (disorder),SNOMED-CT
37471005,Extrinsic allergic alveolitis (disorder),SNOMED-CT
266356006,Atrophic (senile) emphysema (disorder),SNOMED-CT
233761006,Subacute silicosis (disorder),SNOMED-CT
24369008,Pulmonary sarcoidosis (disorder),SNOMED-CT
427022004,Liver disease due to cystic fibrosis (disorder),SNOMED-CT
526091000000100,Cystic fibrosis with distal intestinal obstruction syndrome (disorder),SNOMED-CT
73144008,Pneumoconiosis caused by talc (disorder),SNOMED-CT
233701009,Sewage workers' lung (disorder),SNOMED-CT
18690003,Farmers' lung (disorder),SNOMED-CT
40122008,Pneumoconiosis (disorder),SNOMED-CT
196017002,Pneumoconiosis associated with tuberculosis (disorder),SNOMED-CT
233756009,Thorium pneumoconiosis (disorder),SNOMED-CT
266404004,Chronic chemical respiratory disease (disorder),SNOMED-CT
414087000,Emergency chronic obstructive pulmonary disease admission since last appointment (regime/therapy),SNOMED-CT
313297008,Moderate chronic obstructive pulmonary disease (disorder),SNOMED-CT
40100001,Obliterative bronchiolitis (disorder),SNOMED-CT
16838000,Mediastinal emphysema (disorder),SNOMED-CT
398726004,Rheumatoid lung disease (disorder),SNOMED-CT
371611000000107,Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation - enhanced services administration (procedure),SNOMED-CT
84409004,Fetid chronic bronchitis (disorder),SNOMED-CT
713731000000102,Chronic obstructive pulmonary disease monitoring administration (record artifact),SNOMED-CT
233628009,Acquired bronchiectasis (disorder),SNOMED-CT
857661000000104,Seen in chronic obstructive pulmonary disease clinic (finding),SNOMED-CT
390941006,Chronic obstructive pulmonary disease monitoring due (finding),SNOMED-CT
196047000,Acute radiation pneumonitis (disorder),SNOMED-CT
10713006,Diffuse interstitial rheumatoid disease of lung (disorder),SNOMED-CT
267276009,Obstetric anesthesia with pulmonary complications (disorder),SNOMED-CT
266366003,Lung disease due to external agents (disorder),SNOMED-CT
232657004,Single lung transplant (procedure),SNOMED-CT
811961000000106,Chronic obstructive pulmonary disease self-management plan agreed (finding),SNOMED-CT
87909002,Hard metal pneumoconiosis (disorder),SNOMED-CT
515631000000107,Cystic fibrosis annual review (regime/therapy),SNOMED-CT
77690003,Interstitial emphysema of lung (disorder),SNOMED-CT
1066281000000104,Chronic obstructive pulmonary disease monitoring short message service text message invitation (procedure),SNOMED-CT
827571000000106,Has chronic obstructive pulmonary disease care plan (finding),SNOMED-CT
383611000000102,At risk of chronic obstructive pulmonary disease exacerbation (finding),SNOMED-CT
805261000000101,Bronchiolitis obliterans syndrome after lung transplantation (disorder),SNOMED-CT
48188009,Azoospermia (finding),SNOMED-CT
233771008,Endobronchial sarcoidosis (disorder),SNOMED-CT
42680007,Endogenous lipoid pneumonia (disorder),SNOMED-CT
10785007,Vinyard sprayers' lung (disorder),SNOMED-CT
7343008,Liparitosis (disorder),SNOMED-CT
277656005,Primary pulmonary hypoplasia (disorder),SNOMED-CT
275503004,Tension pneumatocele (disorder),SNOMED-CT
736283006,Chronic obstructive pulmonary disease clinical management plan (record artifact),SNOMED-CT
375911000000102,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration (procedure),SNOMED-CT
233631005,Toxin-induced bronchiectasis (disorder),SNOMED-CT
716358000,Telehealth chronic obstructive pulmonary disease monitoring (regime/therapy),SNOMED-CT
18121009,Chronic berylliosis (disorder),SNOMED-CT
428173007,Chronic hypoxemic respiratory failure (disorder),SNOMED-CT
45145000,Unilateral emphysema (situation),SNOMED-CT
17996008,Pneumoconiosis caused by inorganic dust (disorder),SNOMED-CT
192658007,Giant cell interstitial pneumonitis (disorder),SNOMED-CT
190909002,Cystic fibrosis with intestinal manifestations (disorder),SNOMED-CT
90623003,Aluminosis of lung (disorder),SNOMED-CT
404807005,Cheese-washers' lung (disorder),SNOMED-CT
196046009,Acute pulmonary radiation disease (disorder),SNOMED-CT
38729007,Wheat weevil disease (disorder),SNOMED-CT
162974009,On examination - fibrosis of lung present (disorder),SNOMED-CT
277486008,Pulmonary hypoplasia associated with short gestation (disorder),SNOMED-CT
8247009,Berylliosis (disorder),SNOMED-CT
196026004,Chronic emphysema caused by chemical fumes (disorder),SNOMED-CT
857791000000103,Chronic obstructive pulmonary disease rescue pack declined (situation),SNOMED-CT
704123000,Step down change in chronic obstructive pulmonary disease management plan (regime/therapy),SNOMED-CT
526071000000104,Arthropathy in cystic fibrosis (disorder),SNOMED-CT
196052005,Acute drug-induced interstitial lung disorder (disorder),SNOMED-CT
401184000,Chronic obstructive pulmonary disease monitoring by nurse (regime/therapy),SNOMED-CT
85761009,Byssinosis (disorder),SNOMED-CT
390891009,Chronic obstructive pulmonary disease monitoring (regime/therapy),SNOMED-CT
408501008,Emergency hospital admission for chronic obstructive pulmonary disease (procedure),SNOMED-CT
805002,Pneumoconiosis caused by silica (disorder),SNOMED-CT
190905008,Cystic fibrosis (disorder),SNOMED-CT
233672007,Byssinosis grade 3 (disorder),SNOMED-CT
233727009,Mediastinal radiation fibrosis (disorder),SNOMED-CT
78723001,Cannabinosis (disorder),SNOMED-CT
859041000000103,Exacerbation of cystic fibrosis (disorder),SNOMED-CT
233674008,Pulmonary emphysema in alpha-1 primary immunodeficiency deficiency (disorder),SNOMED-CT
73448002,Fish-meal workers' lung (disorder),SNOMED-CT
196053000,Chronic drug-induced interstitial lung disorders (disorder),SNOMED-CT
232660006,Bilateral sequential single lung transplant (procedure),SNOMED-CT
233696002,Lycoperdonosis (disorder),SNOMED-CT
233751004,Metal pneumoconiosis (disorder),SNOMED-CT
86204009,Immotile cilia syndrome (disorder),SNOMED-CT
61937009,Simple chronic bronchitis (disorder),SNOMED-CT
233768000,Stage 2 pulmonary sarcoidosis (disorder),SNOMED-CT
79958002,Grain fever (disorder),SNOMED-CT
20322005,Chronic respiratory disease in perinatal period (disorder),SNOMED-CT
716901000000101,Chronic obstructive pulmonary disease monitoring telephone invitation (procedure),SNOMED-CT
7548000,Rheumatic pneumonia (disorder),SNOMED-CT
760601000000107,Chronic obstructive pulmonary disease 3 monthly review (regime/therapy),SNOMED-CT
23022004,Tuberculous bronchiectasis (disorder),SNOMED-CT
939431000000108,History of bronchiectasis (situation),SNOMED-CT
12295008,Bronchiectasis (disorder),SNOMED-CT
394702007,Chronic obstructive pulmonary disease follow-up (regime/therapy),SNOMED-CT
46847001,Chronic pulmonary edema (disorder),SNOMED-CT
195958001,Segmental bullous emphysema (disorder),SNOMED-CT
51277007,Stannosis (disorder),SNOMED-CT
719218000,Cryptogenic organizing pneumonia (disorder),SNOMED-CT
233764003,Wollastonite pneumoconiosis (disorder),SNOMED-CT
233755008,Nickel pneumoconiosis (disorder),SNOMED-CT
85438006,Diatomaceous earth disease (disorder),SNOMED-CT
233659006,Asbestos-induced pleural plaque (disorder),SNOMED-CT
195990006,Air-conditioner and humidifier lung (disorder),SNOMED-CT
64631008,Fullers' earth disease (disorder),SNOMED-CT
74417001,Mucopurulent chronic bronchitis (disorder),SNOMED-CT
196137000,Lung disease with Sjögren's disease (disorder),SNOMED-CT
233726000,Localized pulmonary fibrosis (disorder),SNOMED-CT
198411000000102,Chronic obstructive pulmonary disease does not disturb sleep (finding),SNOMED-CT
80825009,Congenital hypoplasia of lung (disorder),SNOMED-CT
196019004,Bronchitis and pneumonitis caused by chemical fumes (disorder),SNOMED-CT
233702002,Summer-type hypersensitivity pneumonitis (disorder),SNOMED-CT
58691003,Antimony pneumoconiosis (disorder),SNOMED-CT
285381006,Acute infective exacerbation of chronic obstructive airways disease (disorder),SNOMED-CT
196136009,Lung disease co-occurrent with polymyositis (disorder),SNOMED-CT
445090007,Fibrosing colonopathy (disorder),SNOMED-CT
81423003,Cystic fibrosis without meconium ileus (disorder),SNOMED-CT
42402006,Kartagener syndrome (disorder),SNOMED-CT
44165003,Complication of transplanted lung (disorder),SNOMED-CT
394703002,Chronic obstructive pulmonary disease annual review (regime/therapy),SNOMED-CT
129451001,Respiratory bronchiolitis associated interstitial lung disease (disorder),SNOMED-CT
233698001,Paprika splitters' lung (disorder),SNOMED-CT
233757000,Zirconium pneumoconiosis (disorder),SNOMED-CT
66987001,Congenital lobar emphysema (disorder),SNOMED-CT
12088005,Budgerigar-fanciers' disease (disorder),SNOMED-CT
700250006,Idiopathic pulmonary fibrosis (disorder),SNOMED-CT
233667003,Rutland ciliary disorientation syndrome (disorder),SNOMED-CT
741056003,Education about chronic obstructive pulmonary disease (procedure),SNOMED-CT
13151001,Flax-dressers' disease (disorder),SNOMED-CT
760621000000103,Chronic obstructive pulmonary disease 6 monthly review (regime/therapy),SNOMED-CT
185086009,Chronic obstructive bronchitis (disorder),SNOMED-CT
233713004,Seasonal cryptogenic organizing pneumonia with biochemical cholestasis (disorder),SNOMED-CT
205237003,Pneumonitis (disorder),SNOMED-CT
39871006,Chronic respiratory failure (disorder),SNOMED-CT
360470001,Chronic mucus hypersecretion (disorder),SNOMED-CT
8549006,Desquamative interstitial pneumonia (disorder),SNOMED-CT
67242002,Bagassosis (disorder),SNOMED-CT
33325001,Compensatory emphysema (disorder),SNOMED-CT
233664005,Immotile cilia syndrome due to defective radial spokes (disorder),SNOMED-CT
14700006,Bauxite fibrosis of lung (disorder),SNOMED-CT
233730002,Lupus pneumonia (disorder),SNOMED-CT
77593006,Congenital bronchiectasis (disorder),SNOMED-CT
266355005,Bullous emphysema with collapse (disorder),SNOMED-CT
50589003,Silver polishers' lung disease (disorder),SNOMED-CT
196051003,Drug-induced interstitial lung disorder (disorder),SNOMED-CT
233770009,Stage 4 pulmonary sarcoidosis (disorder),SNOMED-CT
270473001,History of chronic obstructive airway disease (situation),SNOMED-CT
426896000,Chronic hypercapnic respiratory failure (disorder),SNOMED-CT
233750003,Erionite pneumoconiosis (disorder),SNOMED-CT
375851000000108,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration (procedure),SNOMED-CT
847091000000104,Acute non-infective exacerbation of chronic obstructive pulmonary disease (disorder),SNOMED-CT
1066851000000106,Chronic obstructive pulmonary disease monitoring short message service text message third invitation (procedure),SNOMED-CT
74015002,Pneumonopathy due to inhalation of dust (disorder),SNOMED-CT
196125002,Diffuse interstitial pulmonary fibrosis (disorder),SNOMED-CT
398640008,Rheumatoid pneumoconiosis (disorder),SNOMED-CT
233634002,Post-lung transplantation bronchiectasis (disorder),SNOMED-CT
429332008,Transplantation of single lobe of lung (procedure),SNOMED-CT
198401000000104,Chronic obstructive pulmonary disease disturbs sleep (finding),SNOMED-CT
48347002,Humidifier lung (disorder),SNOMED-CT
233632003,Bronchiectasis caused by toxic aspiration (disorder),SNOMED-CT
233615002,Chronic pulmonary coccidioidomycosis (disorder),SNOMED-CT
155597006,Aspiration pneumonitis (disorder),SNOMED-CT
49840000,Complicated silicosis (disorder),SNOMED-CT
49691004,Occupational bronchitis (disorder),SNOMED-CT
233772001,Sarcoid pulmonary calcification (disorder),SNOMED-CT
717521000000104,Chronic obstructive pulmonary disease monitoring third letter (procedure),SNOMED-CT
233699009,Pyrethrum alveolitis (disorder),SNOMED-CT
56968009,Wood asthma (disorder),SNOMED-CT
810951000000101,Chronic obstructive pulmonary disease self-management plan review (procedure),SNOMED-CT
848431000000106,Chronic obstructive pulmonary disease care pathway (regime/therapy),SNOMED-CT
89549007,Catarrhal bronchitis (disorder),SNOMED-CT
135836000,End stage chronic obstructive airways disease (disorder),SNOMED-CT
232659001,Double lung transplant as a block (procedure),SNOMED-CT
233630006,Obstructive bronchiectasis (disorder),SNOMED-CT
892321000000109,Chronic obstructive pulmonary disease management plan declined (situation),SNOMED-CT
1066231000000103,Chronic obstructive pulmonary disease monitoring email invitation (procedure),SNOMED-CT
17385007,Graphite fibrosis of lung (disorder),SNOMED-CT
233762004,Chronic silicosis (disorder),SNOMED-CT
44549008,Aspiration pneumonia resulting from a procedure (disorder),SNOMED-CT
401185004,Chronic obstructive pulmonary disease monitoring by doctor (regime/therapy),SNOMED-CT
71193007,Fibrosis of lung following radiation (disorder),SNOMED-CT
233753001,Subacute berylliosis (disorder),SNOMED-CT
47895001,Congenital emphysema (disorder),SNOMED-CT
7457009,Chronic tracheitis (disorder),SNOMED-CT
233728004,Cholesterol pneumonia (disorder),SNOMED-CT
723245007,Number of chronic obstructive pulmonary disease exacerbations in past year (observable entity),SNOMED-CT
120639003,Hantavirus pulmonary syndrome (disorder),SNOMED-CT
50076003,Baritosis (disorder),SNOMED-CT
52571006,Chronic tracheobronchitis (disorder),SNOMED-CT
233697006,New Guinea lung (disorder),SNOMED-CT
16623004,Coffee-workers' lung (disorder),SNOMED-CT
196028003,Chronic pulmonary fibrosis caused by chemical fumes (disorder),SNOMED-CT
84004001,Radiation pneumonitis (disorder),SNOMED-CT
19274004,Grain-handlers' disease (disorder),SNOMED-CT
716311000000100,Excepted from chronic obstructive pulmonary disease quality indicators - patient unsuitable (finding),SNOMED-CT
233695003,Dry rot lung (disorder),SNOMED-CT
438773007,Recurrent pulmonary embolism (disorder),SNOMED-CT
717021000000106,Chronic obstructive pulmonary disease monitoring second letter (procedure),SNOMED-CT
233666007,Young's syndrome (disorder),SNOMED-CT
233665006,Immotile cilia syndrome due to excessively long cilia (disorder),SNOMED-CT
233677001,Scar emphysema (disorder),SNOMED-CT
233629001,Idiopathic bronchiectasis (disorder),SNOMED-CT
413845009,Chronic obstructive pulmonary disease accident and emergency attendance since last visit (regime/therapy),SNOMED-CT
233663004,Primary ciliary dyskinesia due to transposition of ciliary microtubules (disorder),SNOMED-CT
704121003,Step up change in chronic obstructive pulmonary disease management plan (regime/therapy),SNOMED-CT
40527005,Idiopathic pulmonary hemosiderosis (disorder),SNOMED-CT
1066821000000101,Chronic obstructive pulmonary disease monitoring short message service text message first invitation (procedure),SNOMED-CT
277485007,Secondary pulmonary hypoplasia (disorder),SNOMED-CT
361194002,Perinatal pulmonary fibroplasia (disorder),SNOMED-CT
170628003,Airways obstruction irreversible (finding),SNOMED-CT
86638007,Maple-bark strippers' lung (disorder),SNOMED-CT
61233003,Silo-fillers' disease (disorder),SNOMED-CT
599006,Chronic pneumothorax (disorder),SNOMED-CT
233767005,Stage 1 pulmonary sarcoidosis (disorder),SNOMED-CT
897311000000101,Shared care chronic obstructive pulmonary disease monitoring (regime/therapy),SNOMED-CT
715069001,Aspiration pneumonitis of fetus (disorder),SNOMED-CT
826111000000109,On chronic obstructive pulmonary disease supportive care pathway (finding),SNOMED-CT
233748006,Simple pneumoconiosis (disorder),SNOMED-CT
233703007,Interstitial lung disease (disorder),SNOMED-CT
233627004,Congenital cystic bronchiectasis (disorder),SNOMED-CT
313299006,Severe chronic obstructive pulmonary disease (disorder),SNOMED-CT
1092361000119109,Rubella pneumonia (disorder),SNOMED-CT
51068008,Adult bronchiectasis (disorder),SNOMED-CT
86649001,Meconium pneumonitis (disorder),SNOMED-CT
46207001,Pneumonitis caused by acquired toxoplasmosis (disorder),SNOMED-CT
408681003,Healthcare associated legionnaire's disease (disorder),SNOMED-CT
427046006,Drug-induced pneumonitis (disorder),SNOMED-CT
240387006,Pulmonary glanders (disorder),SNOMED-CT
427445002,Tension pneumomediastinum (disorder),SNOMED-CT
129452008,Nonspecific interstitial pneumonia (disorder),SNOMED-CT
41381004,Pneumonia caused by Pseudomonas (disorder),SNOMED-CT
233620002,Pneumonia due to parasitic infestation (disorder),SNOMED-CT
40640008,Massive fibrosis of lung co-occurrent and due to silicosis (disorder),SNOMED-CT
763888005,Necrotizing pneumonia caused by Panton-Valentine leukocidin producing Staphylococcus aureus (disorder),SNOMED-CT
707507003,Pneumonia caused by Schistosoma japonicum (disorder),SNOMED-CT
19076009,Sick building syndrome (disorder),SNOMED-CT
200049006,Obstetric anesthesia with pulmonary complications - delivered (disorder),SNOMED-CT
196040003,Aspiration pneumonitis due to anesthesia during labor and delivery (disorder),SNOMED-CT
278484009,Tropical pulmonary eosinophilia (disorder),SNOMED-CT
420544002,Bacterial pneumonia associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
426696003,Lingular pneumonia (disorder),SNOMED-CT
88687001,Manganese pneumonitis (disorder),SNOMED-CT
196152007,Pulmonary insufficiency following surgery (disorder),SNOMED-CT
53084003,Bacterial pneumonia (disorder),SNOMED-CT
59940009,Hypersensitivity alveolitis in lungworm infection (disorder),SNOMED-CT
87153008,Pulmonary alveolar microlithiasis (disorder),SNOMED-CT
59475000,Pneumonia in pertussis (disorder),SNOMED-CT
301004001,Right upper zone pneumonia (disorder),SNOMED-CT
23958009,Vanishing lung (disorder),SNOMED-CT
366971000119100,Azoospermia due to infectious disease (disorder),SNOMED-CT
707508008,Pneumonia caused by Schistosoma haematobium (disorder),SNOMED-CT
725052002,Fetal cystic fibrosis (disorder),SNOMED-CT
427670006,Azoospermia due to drug (disorder),SNOMED-CT
102361000119104,Chronic pneumonia (disorder),SNOMED-CT
233604007,Pneumonia (disorder),SNOMED-CT
10625271000119108,Bronchopneumonia caused by Human metapneumovirus (disorder),SNOMED-CT
124691000119101,Pneumonia caused by methicillin resistant Staphylococcus aureus (disorder),SNOMED-CT
128711000119106,Pneumonia caused by methicillin susceptible Staphylococcus aureus (disorder),SNOMED-CT
233613009,Fungal pneumonia (disorder),SNOMED-CT
70756004,Bronchial atresia with segmental pulmonary emphysema (disorder),SNOMED-CT
441658007,Pneumonia caused by Staphylococcus aureus (disorder),SNOMED-CT
71727007,Induration of lung (disorder),SNOMED-CT
196151000,Pulmonary insufficiency following shock (disorder),SNOMED-CT
10625431000119104,Bronchopneumonia caused by Mycoplasma pneumoniae (disorder),SNOMED-CT
724500003,Idiopathic chronic eosinophilic pneumonia (disorder),SNOMED-CT
34004002,Siderosilicosis (disorder),SNOMED-CT
10625671000119106,Bronchopneumonia caused by Streptococcus (disorder),SNOMED-CT
57463004,Pneumonitis caused by inhaled liquid (disorder),SNOMED-CT
28791000119105,Chronic coccidioidomycotic pneumonia (disorder),SNOMED-CT
195886008,Group B streptococcal pneumonia (disorder),SNOMED-CT
142931000119100,Pneumonia caused by H1N1 influenza (disorder),SNOMED-CT
707766007,Exocrine pancreatic manifestation co-occurrent and due to cystic fibrosis (disorder),SNOMED-CT
28295001,Middle lobe syndrome (disorder),SNOMED-CT
83608006,Aspiration pneumonia caused by inhalation of milk (disorder),SNOMED-CT
16846004,Obstructive emphysema (disorder),SNOMED-CT
277869007,Non-tuberculous mycobacterial pneumonia (disorder),SNOMED-CT
10625711000119104,Bronchopneumonia caused by Streptococcus pneumoniae (disorder),SNOMED-CT
425996009,Bilateral basal pneumonia (disorder),SNOMED-CT
181007,Hemorrhagic bronchopneumonia (disorder),SNOMED-CT
195888009,Proteus pneumonia (disorder),SNOMED-CT
430395005,Pneumonia caused by Gram negative bacteria (disorder),SNOMED-CT
707551007,Pulmonary interstitial glycogenosis (disorder),SNOMED-CT
301002002,Left upper zone pneumonia (disorder),SNOMED-CT
233609002,Pneumonia caused by Chlamydiaceae (disorder),SNOMED-CT
445096001,Pneumonia caused by Human metapneumovirus (disorder),SNOMED-CT
206286008,Congenital Escherichia coli pneumonia (disorder),SNOMED-CT
52500008,Saccular bronchiectasis (disorder),SNOMED-CT
31898008,Paraseptal emphysema (disorder),SNOMED-CT
328661000119108,Interstitial lung disease of childhood (disorder),SNOMED-CT
186195008,"Tuberculosis of lung, confirmed histologically (disorder)",SNOMED-CT
39172002,Pneumonia caused by Proteus mirabilis (disorder),SNOMED-CT
200050006,Obstetric anesthesia with pulmonary complications - delivered with postnatal problem (disorder),SNOMED-CT
58890000,Adenoviral bronchopneumonia (disorder),SNOMED-CT
46970008,Pneumonia caused by Mycoplasma pneumoniae (disorder),SNOMED-CT
725415009,House allergic alveolitis (disorder),SNOMED-CT
10625111000119106,Bronchopneumonia caused by Escherichia coli (disorder),SNOMED-CT
716088000,Follicular hamartoma with alopecia and cystic fibrosis syndrome (disorder),SNOMED-CT
