code,description,type
161807003,History Of Severe Pre-Eclampsia (Situation),SNOMED-CT
52698002,Transient Hypertension (Disorder),SNOMED-CT
82771000119102,Hypertension Complicating Pregnancy (Disorder),SNOMED-CT
288250001,Maternal Hypertension (Disorder),SNOMED-CT
8762007,Chronic Hypertension In Obstetric Context (Disorder),SNOMED-CT
19769006,High-Renin Essential Hypertension (Disorder),SNOMED-CT
118781000119108,Pre-Existing Hypertensive Chronic Kidney Disease In Mother Complicating Pregnancy (Disorder),SNOMED-CT
24042004,Chronic Hypertension Complicating And/Or Reason For Care During Puerperium (Disorder),SNOMED-CT
429198000,Exertional Hypertension (Disorder),SNOMED-CT
284981000119102,Chronic Kidney Disease Stage 2 Due To Benign Hypertension (Disorder),SNOMED-CT
398254007,Pre-Eclampsia (Disorder),SNOMED-CT
40511000119107,Postpartum Pre-Existing Essential Hypertension (Disorder),SNOMED-CT
48552006,Hypertension Secondary To Renal Disease Complicating And/Or Reason For Care During Pregnancy (Disorder),SNOMED-CT
198984008,Severe Pre-Eclampsia - Delivered With Postnatal Complication (Disorder),SNOMED-CT
10725009,Benign Hypertension (Disorder),SNOMED-CT
111438007,Hypertension Secondary To Renal Disease In Obstetric Context (Disorder),SNOMED-CT
285011000119108,Chronic Kidney Disease Stage 5 Due To Benign Hypertension (Disorder),SNOMED-CT
198944004,"Benign Essential Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Delivered (Disorder)",SNOMED-CT
132721000119104,Hypertensive Emergency (Disorder),SNOMED-CT
720568003,Brachydactyly And Arterial Hypertension Syndrome (Disorder),SNOMED-CT
117681000119102,Chronic Kidney Disease Stage 1 Due To Hypertension (Disorder),SNOMED-CT
65402008,Pre-Existing Hypertension Complicating And/Or Reason For Care During Pregnancy (Disorder),SNOMED-CT
96711000119105,Hypertensive Heart And Chronic Kidney Disease Stage 5 (Disorder),SNOMED-CT
57684003,Parenchymal Renal Hypertension (Disorder),SNOMED-CT
23130000,Paroxysmal Hypertension (Disorder),SNOMED-CT
28119000,Renal Hypertension (Disorder),SNOMED-CT
541000119105,"Hypertension Complicating Pregnancy, Childbirth And The Puerperium, Antepartum (Disorder)",SNOMED-CT
285001000119105,Chronic Kidney Disease Stage 4 Due To Benign Hypertension (Disorder),SNOMED-CT
46764007,Severe Pre-Eclampsia (Disorder),SNOMED-CT
16147005,Arteriolar Nephritis (Disorder),SNOMED-CT
367390009,Hypertension In The Obstetric Context (Disorder),SNOMED-CT
698591006,Benign Hypertensive Renal Disease With Renal Failure (Disorder),SNOMED-CT
170601008,Coronary Heart Disease Monitoring (Regime/Therapy),SNOMED-CT
198985009,Severe Pre-Eclampsia - Not Delivered (Disorder),SNOMED-CT
9901000,Essential Hypertension Complicating And/Or Reason For Care During Puerperium (Disorder),SNOMED-CT
8218002,Chronic Hypertension Complicating And/Or Reason For Care During Childbirth (Disorder),SNOMED-CT
417322008,Cardiovascular Disease Annual Review (Regime/Therapy),SNOMED-CT
492611000000102,Cardiovascular Disease High Risk Review (Regime/Therapy),SNOMED-CT
49102001,Hypertensive Heart And Renal Disease In Obstetric Context (Disorder),SNOMED-CT
78808002,Essential Hypertension Complicating And/Or Reason For Care During Pregnancy (Disorder),SNOMED-CT
706882009,Hypertensive Crisis (Disorder),SNOMED-CT
140131000119102,Hypertension In Chronic Kidney Disease Stage 2 Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
96701000119107,Hypertensive Heart And Chronic Kidney Disease On Dialysis (Disorder),SNOMED-CT
153851000119106,Malignant Hypertensive Chronic Kidney Disease Stage 5 (Disorder),SNOMED-CT
284971000119100,Chronic Kidney Disease Stage 1 Due To Benign Hypertension (Disorder),SNOMED-CT
41114007,Mild Pre-Eclampsia (Disorder),SNOMED-CT
8501000119104,Hypertensive Heart And Chronic Kidney Disease (Disorder),SNOMED-CT
14973001,Renal Sclerosis With Hypertension (Disorder),SNOMED-CT
170572009,Follow-Up Cardiac Assessment (Regime/Therapy),SNOMED-CT
198945003,"Benign Essential Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Delivered With Postnatal Complication (Disorder)",SNOMED-CT
845331000000109,Amiodarone Monitoring (Regime/Therapy),SNOMED-CT
285881000119109,Malignant Hypertensive Chronic Kidney Disease Stage 4 (Disorder),SNOMED-CT
129181000119109,Chronic Kidney Disease Stage 2 Due To Hypertension (Disorder),SNOMED-CT
198983002,Severe Pre-Eclampsia - Delivered (Disorder),SNOMED-CT
129161000119100,Chronic Kidney Disease Stage 5 Due To Hypertension (Disorder),SNOMED-CT
247361000000100,Heart Failure 6 Month Review (Regime/Therapy),SNOMED-CT
206596003,Neonatal Hypertension (Disorder),SNOMED-CT
198999008,Pre-Eclampsia Or Eclampsia With Pre-Existing Hypertension - Delivered (Disorder),SNOMED-CT
169465000,Hypertension Caused By Oral Contraceptive Pill (Disorder),SNOMED-CT
128001000119105,Hypertension Concurrent And Due To End Stage Renal Disease On Dialysis Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
63287004,Benign Essential Hypertension In Obstetric Context (Disorder),SNOMED-CT
10757481000119108,Pre-Existing Hypertensive Heart And Chronic Kidney Disease In Mother Complicating Pregnancy (Disorder),SNOMED-CT
198947006,"Benign Essential Hypertension Complicating Pregnancy, Childbirth And The Puerperium With Postnatal Complication (Disorder)",SNOMED-CT
367821000119106,Hypertension Due To Compression Of Renal Parenchyma (Disorder),SNOMED-CT
237282002,Impending Eclampsia (Disorder),SNOMED-CT
198968007,Transient Hypertension Of Pregnancy With Postnatal Complication (Disorder),SNOMED-CT
95605009,Hemolysis-Elevated Liver Enzymes-Low Platelet Count Syndrome (Disorder),SNOMED-CT
170574005,Yearly Observation Of Borderline Hypertension (Regime/Therapy),SNOMED-CT
49171007,Hypertensive Renal Disease Complicating And/Or Reason For Care During Childbirth (Disorder),SNOMED-CT
46481004,Low-Renin Essential Hypertension (Disorder),SNOMED-CT
170573004,Pre-Treatment Blood Pressure Reading (Regime/Therapy),SNOMED-CT
57873008,Hypertensive Renal Disease Complicating And/Or Reason For Care During Puerperium (Disorder),SNOMED-CT
707265005,Aortic Aneurysm Monitoring (Regime/Therapy),SNOMED-CT
198952001,"Renal Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Delivered With Postnatal Complication (Disorder)",SNOMED-CT
72022006,Essential Hypertension In Obstetric Context (Disorder),SNOMED-CT
429457004,Systolic Essential Hypertension (Disorder),SNOMED-CT
84094009,Rebound Hypertension (Disorder),SNOMED-CT
65518004,Labile Diastolic Hypertension (Disorder),SNOMED-CT
198941007,"Hypertension Complicating Pregnancy, Childbirth And The Puerperium (Disorder)",SNOMED-CT
10757401000119104,Pre-Existing Hypertensive Heart And Chronic Kidney Disease In Mother Complicating Childbirth (Disorder),SNOMED-CT
194791005,Hypertension Caused By Drug (Disorder),SNOMED-CT
443482000,Hypertensive Urgency (Disorder),SNOMED-CT
96721000119103,Hypertensive Heart And Chronic Kidney Disease Stage 4 (Disorder),SNOMED-CT
427889009,Hypertension Associated With Transplantation (Disorder),SNOMED-CT
78544004,Chronic Hypertensive Uremia (Disorder),SNOMED-CT
73030000,Hypertensive Renal Disease In Obstetric Context (Disorder),SNOMED-CT
81363003,Malignant Arteriolar Nephrosclerosis (Disorder),SNOMED-CT
66709007,Hypertensive Renal Disease Complicating And/Or Reason For Care During Pregnancy (Disorder),SNOMED-CT
417287002,Cardiovascular Disease Interim Monitoring (Regime/Therapy),SNOMED-CT
69909000,Eclampsia Added To Pre-Existing Hypertension (Disorder),SNOMED-CT
285841000119104,Malignant Hypertensive End Stage Renal Disease (Disorder),SNOMED-CT
395148004,Cardiac Event Recording (Regime/Therapy),SNOMED-CT
285871000119106,Malignant Hypertensive Chronic Kidney Disease Stage 3 (Disorder),SNOMED-CT
871681000000102,Heart Failure Monitoring (Regime/Therapy),SNOMED-CT
111411000119103,End Stage Renal Disease Due To Hypertension (Disorder),SNOMED-CT
35303009,Benign Essential Hypertension Complicating And/Or Reason For Care During Puerperium (Disorder),SNOMED-CT
127991000119101,Hypertension Concurrent And Due To End Stage Renal Disease On Dialysis Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
285861000119100,Malignant Hypertensive Chronic Kidney Disease Stage 2 (Disorder),SNOMED-CT
71421000119105,Hypertension In Chronic Kidney Disease Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
704667004,Hypertension Concurrent And Due To End Stage Renal Disease On Dialysis (Disorder),SNOMED-CT
71701000119105,Hypertension In Chronic Kidney Disease Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
285851000119102,Malignant Hypertensive Chronic Kidney Disease Stage 1 (Disorder),SNOMED-CT
170591009,Digoxin Monitoring (Regime/Therapy),SNOMED-CT
397748008,Hypertension With Albuminuria (Disorder),SNOMED-CT
22966008,Hypertensive Heart And Renal Disease Complicating And/Or Reason For Care During Pregnancy (Disorder),SNOMED-CT
15394000,Toxemia Of Pregnancy (Disorder),SNOMED-CT
237281009,Moderate Proteinuric Hypertension Of Pregnancy (Disorder),SNOMED-CT
198946002,"Benign Essential Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Not Delivered (Disorder)",SNOMED-CT
170590005,Cardiac Drug Monitoring (Regime/Therapy),SNOMED-CT
766937004,Hypertension Due To Gain-Of-Function Mutation In Mineralocorticoid Receptor (Disorder),SNOMED-CT
129171000119106,Chronic Kidney Disease Stage 3 Due To Hypertension (Disorder),SNOMED-CT
221281000000109,High Cost Hypertension Drug Therapy Nos - Opcs Classification Of Interventions And Procedures (Procedure),SNOMED-CT
843851000000107,Severe Hypertension,SNOMED-CT
692801000000103,"Benign Essential Hypertension Complicating Pregnancy, Childbirth And The Puerperium Nos (Disorder)",SNOMED-CT
272821000000100,Primary Pulmonary Hypertension Drugs Band 4,SNOMED-CT
221291000000106,Other Specified High Cost Hypertension Drug Therapy - Opcs Classification Of Interventions And Procedures (Procedure),SNOMED-CT
492621000000108,At Risk Of Cardiovascular Disease Review,SNOMED-CT
253041000000107,Heart Failure 6 Month Review,SNOMED-CT
1051531000000104,"History Of Haemolysis, Elevated Liver Enzymes, Low Platelet Count Syndrome (Situation)",SNOMED-CT
635071000000100,Mild Or Unspecified Pre-Eclampsia - Delivered (Disorder),SNOMED-CT
478861000000109,"[X]Edema, Proteinuria And Hypertensive Disorders In Pregnancy, Childbirth And The Puerperium (Disorder)",SNOMED-CT
587111000000100,Pre-Eclampsia Or Eclampsia With Pre-Existing Hypertension Unspecified (Disorder),SNOMED-CT
247111000000104,Diastolic Hypertension (Disorder),SNOMED-CT
648001000000103,Mild Or Unspecified Pre-Eclampsia Nos (Disorder),SNOMED-CT
599281000000106,Hypertensive Heart And Renal Disease Nos (Disorder),SNOMED-CT
684221000000101,Hypertensive Heart Disease Nos Without Congestive Cardiac Failure (Disorder),SNOMED-CT
892411000000107,Pulmonary Arterial Hypertension Drugs Band 1,SNOMED-CT
802941000000103,Aortic Aneurysm Monitoring (Regime/Therapy),SNOMED-CT
1076211000000101,Arteriosclerotic Retinopathy (Disorder),SNOMED-CT
845341000000100,Amiodarone Monitoring,SNOMED-CT
695711000000100,Transient Hypertension Of Pregnancy Nos (Disorder),SNOMED-CT
672551000000109,Mild Or Unspecified Pre-Eclampsia (Disorder),SNOMED-CT
419571000000103,[X]Hypertension Secondary To Other Renal Disorders (Disorder),SNOMED-CT
471521000000108,[X]Hypertensive Diseases (Disorder),SNOMED-CT
606221000000105,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium Unspecified (Disorder)",SNOMED-CT
272841000000107,High Cost Hypertension Drugs Nos,SNOMED-CT
586581000000102,Secondary Benign Hypertension Nos (Disorder),SNOMED-CT
599321000000103,Other Specified Hypertensive Disease (Disorder),SNOMED-CT
272801000000109,Primary Pulmonary Hypertension Drugs Band 2,SNOMED-CT
703671000000107,Pre-Eclampsia Nos (Disorder),SNOMED-CT
492631000000105,At Risk Of Cardiovascular Disease Review,SNOMED-CT
414391000000105,[X]Other Secondary Hypertension (Disorder),SNOMED-CT
276789009,Labile Hypertension (Disorder),SNOMED-CT
695701000000102,Transient Hypertension Of Pregnancy Unspecified (Disorder),SNOMED-CT
191241000000108,Cardiovascular Disease Annual Review,SNOMED-CT
565761000000106,Cardiac Disease Monitoring Nos (Regime/Therapy),SNOMED-CT
599261000000102,Hypertensive Heart Disease Nos (Disorder),SNOMED-CT
846381000000101,Stage 2 Hypertension (Nice - National Institute For Health And Clinical Excellence 2011),SNOMED-CT
892431000000104,Pulmonary Arterial Hypertension Drugs Band 2,SNOMED-CT
587121000000106,Pre-Eclampsia Or Eclampsia With Pre-Existing Hypertension Nos (Disorder),SNOMED-CT
599341000000105,Hypertensive Disease Nos (Disorder),SNOMED-CT
11721000000102,Hypertension Clinic Admin. (Administrative Concept),SNOMED-CT
684211000000107,Essential Hypertension Nos (Disorder),SNOMED-CT
713651000000100,Hypertension Monitoring Administration Nos (Record Artifact),SNOMED-CT
187811000000103,Cardiovascular Disease Interim Monitoring,SNOMED-CT
194766005,Benign Hypertensive Heart Disease Without Congestive Cardiac Failure (Disorder),SNOMED-CT
187801000000100,Cardiovascular Disease Annual Review,SNOMED-CT
77737007,Benign Hypertensive Heart Disease With Congestive Heart Failure (Disorder),SNOMED-CT
645721000000102,Benign Hypertensive Heart Disease Nos (Disorder),SNOMED-CT
948151000000100,Telehealth Hypertension Monitoring (Regime/Therapy),SNOMED-CT
272781000000108,High Cost Hypertension Drugs,SNOMED-CT
766221000000103,Hypertension 9 Month Review,SNOMED-CT
599291000000108,Secondary Malignant Hypertension Nos (Disorder),SNOMED-CT
674201000000103,Hypertension Of Pregnancy Nos (Disorder),SNOMED-CT
832151000000107,Hypertension Self-Management Plan Review,SNOMED-CT
292601000000100,Diastolic Hypertension,SNOMED-CT
609021000000109,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Delivered With Postnatal Complication (Disorder)",SNOMED-CT
635061000000107,Mild Or Unspecified Pre-Eclampsia Unspecified (Disorder),SNOMED-CT
635101000000109,Severe Pre-Eclampsia Unspecified (Disorder),SNOMED-CT
250411000000105,Heart Failure 6 Month Review,SNOMED-CT
191231000000104,Cardiovascular Disease Monitoring,SNOMED-CT
412779008,Hypertension Clinical Management Plan (Qualifier Value),SNOMED-CT
167031000000101,Hypertension Resolved,SNOMED-CT
883971000000102,History Of Pre-Eclampsia (Situation),SNOMED-CT
609011000000103,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Delivered (Disorder)",SNOMED-CT
250591000000100,Atrial Fibrillation Annual Review,SNOMED-CT
845901000000102,Hypertension Resistant To Drug Therapy,SNOMED-CT
802951000000100,Aortic Aneurysm Monitoring,SNOMED-CT
908661000000103,Stage 1 Hypertension (Nice - National Institute For Health And Clinical Excellence 2011) With Evidence Of End Organ Damage,SNOMED-CT
892451000000106,Pulmonary Arterial Hypertension Drugs Band 3,SNOMED-CT
948161000000102,Telehealth Hypertension Monitoring,SNOMED-CT
843831000000100,Stage 1 Hypertension,SNOMED-CT
599311000000109,Secondary Renovascular Hypertension Nos (Disorder),SNOMED-CT
272811000000106,Primary Pulmonary Hypertension Drugs Band 3,SNOMED-CT
892471000000102,Pulmonary Arterial Hypertension Drugs Band 4,SNOMED-CT
40555009,Toxemia (Disorder),SNOMED-CT
187791000000104,Cardiovascular Disease Monitoring,SNOMED-CT
308551004,Gestational Hypertension (Disorder),SNOMED-CT
647991000000107,Mild Or Unspecified Pre-Eclampsia With Postnatal Complication (Disorder),SNOMED-CT
698810000,Hypertensive Renal Disease With End Stage Renal Failure (Disorder),SNOMED-CT
883981000000100,H/O: Pre-Eclampsia,SNOMED-CT
606231000000107,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium - Not Delivered (Disorder)",SNOMED-CT
627791000000106,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium With Postnatal Complication (Disorder)",SNOMED-CT
3331000000104,Hypertension Monitoring Admin. (Administrative Concept),SNOMED-CT
171791000000104,Hypertension Resolved,SNOMED-CT
608991000000100,"Renal Hypertension Complicating Pregnancy, Childbirth And The Puerperium Unspecified (Disorder)",SNOMED-CT
627801000000105,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium Nos (Disorder)",SNOMED-CT
662181000000100,Hypertensive Renal Disease Nos (Disorder),SNOMED-CT
635081000000103,Mild Or Unspecified Pre-Eclampsia - Delivered With Postnatal Complication (Disorder),SNOMED-CT
908641000000104,Stage 1 Hypertension (Nice - National Institute For Health And Clinical Excellence 2011) Without Evidence Of End Organ Damage,SNOMED-CT
272791000000105,Primary Pulmonary Hypertension Drugs Band 1,SNOMED-CT
599271000000109,Hypertensive Heart Disease Nos With Congestive Cardiac Failure (Disorder),SNOMED-CT
606201000000101,"Renal Hypertension Complicating Pregnancy, Childbirth And The Puerperium Nos (Disorder)",SNOMED-CT
565741000000105,Cardiac Drug Monitoring Nos (Regime/Therapy),SNOMED-CT
253221000000105,Atrial Fibrillation Annual Review,SNOMED-CT
11511004,Hypertensive Heart And Renal Disease Complicating And/Or Reason For Care During Puerperium (Disorder),SNOMED-CT
635091000000101,Mild Or Unspecified Pre-Eclampsia - Not Delivered (Disorder),SNOMED-CT
544581000000102,Toxemia Nos (Disorder),SNOMED-CT
606211000000104,"Other Pre-Existing Hypertension Complicating Pregnancy, Childbirth And The Puerperium (Disorder)",SNOMED-CT
194774006,Hypertensive Renal Disease With Renal Failure (Disorder),SNOMED-CT
191251000000106,Cardiovascular Disease Interim Monitoring,SNOMED-CT
692791000000102,"Benign Essential Hypertension Complicating Pregnancy, Childbirth And The Puerperium Unspecified (Disorder)",SNOMED-CT
